X,Y,OBJECTID,COUNTY,DESCRIPTION_BSL,DIRECTION_OP,DLAT_GIS,DLONG_GIS,LINE,MUNICIPALITY,STOP_NUM,STOP_TYPE,STREET_DIR,HEADING
-8258262.6478,4977943.6922,12446,Essex,ROSEVILLE AVE AT 2ND AVE W,Ou,40.7664,-74.1853,34,NEWARK,18870,NS,N,21
-8260374.4509,4974022.1533,12447,Essex,14TH AVE AT ASHLAND ST,Ou,40.73974,-74.20419,96,NEWARK,19152,NS,E,105
-8257559.6047,4971761.5582,12448,Essex,BROAD ST AT SOUTH ST,Ou,40.72431,-74.17893,62,NEWARK,18357,FS,S,206
-8258262.6478,4977943.6922,12449,Essex,ROSEVILLE AVE AT 2ND AVE W,Ou,40.7664,-74.1853,96,NEWARK,18870,NS,N,21
-8260417.3087,4974058.8979,12450,Essex,14TH AVE AT S 14TH ST,In,40.73992,-74.2046,96,NEWARK,19155,NS,W,285
-8257559.6047,4971761.5582,12451,Essex,BROAD ST AT SOUTH ST,Ou,40.72431,-74.17893,67,NEWARK,18357,FS,S,206
-8258146.9772,4978238.6216,12452,Essex,ROSEVILLE AVE AT 1ST AVE W,Ou,40.7684,-74.18424,34,NEWARK,18871,NS,N,21
-8260815.3124,4974176.3592,12453,Essex,14TH AVE AT S 18TH ST,In,40.74071,-74.20818,96,NEWARK,19156,NS,W,286
-8257624.7301,4971619.8775,12454,Essex,BROAD ST AT PARKHURST ST,Ou,40.72334,-74.1795,24,NEWARK,18358,NS,S,204
-8258146.9772,4978238.6216,12455,Essex,ROSEVILLE AVE AT 1ST AVE W,Ou,40.7684,-74.18424,96,NEWARK,18871,NS,N,21
-8258873.3734,4973320.2589,12456,Essex,15TH AVE AT BEDFORD ST,In,40.73497,-74.1907,1,NEWARK,19158,NS,E,107
-8257624.7301,4971619.8775,12457,Essex,BROAD ST AT PARKHURST ST,Ou,40.72334,-74.1795,62,NEWARK,18358,NS,S,204
-8258076.5459,4978484.9985,12458,Essex,ROSEVILLE AVE AT BLOOMFIELD AVE,In,40.77005,-74.18352,96,NEWARK,18872,FS,S,202
-8258828.7048,4973332.2366,12459,Essex,15TH AVE AT BEDFORD ST,Ou,40.735,-74.19032,1,NEWARK,19159,NS,W,285
-8257624.7301,4971619.8775,12460,Essex,BROAD ST AT PARKHURST ST,Ou,40.72334,-74.1795,67,NEWARK,18358,NS,S,204
-8258269.858,4977990.6465,12461,Essex,ROSEVILLE AVE AT 2ND AVE W,In,40.7667,-74.1853,34,NEWARK,18873,NS,S,202
-8261137.2139,4973692.3297,12462,Essex,SOUTH 20TH ST LOOP AT 16TH AVE,In,40.73746,-74.21111,1,NEWARK,19161,TM,E,15
-8257707.9027,4971429.1761,12463,Essex,BROAD ST AT MURRAY ST,Ou,40.72205,-74.18027,24,NEWARK,18359,NS,S,206
-8258269.858,4977990.6465,12464,Essex,ROSEVILLE AVE AT 2ND AVE W,In,40.7667,-74.1853,96,NEWARK,18873,NS,S,202
-8257707.9027,4971429.1761,12465,Essex,BROAD ST AT MURRAY ST,Ou,40.72205,-74.18027,62,NEWARK,18359,NS,S,206
-8261158.5715,4973703.0177,12466,Essex,16TH AVE AT SOUTH 20TH ST,In,40.73755,-74.21124,1,NEWARK,19162,FS,E,105
-8258401.9843,4977655.5446,12467,Essex,ROSEVILLE AVE AT 3RD AVE W,In,40.76443,-74.18652,34,NEWARK,18874,NS,S,201
-8257707.9027,4971429.1761,12468,Essex,BROAD ST AT MURRAY ST,Ou,40.72205,-74.18027,67,NEWARK,18359,NS,S,206
-8260755.3041,4973587.0061,12469,Essex,16TH AVE AT SOUTH 16TH ST,In,40.73675,-74.20762,1,NEWARK,19164,FS,E,108
-8258401.9843,4977655.5446,12470,Essex,ROSEVILLE AVE AT 3RD AVE W,In,40.76443,-74.18652,96,NEWARK,18874,NS,S,201
-8257839.5699,4971139.4825,12471,Essex,BROAD ST AT WRIGHT ST,Ou,40.72008,-74.18146,24,NEWARK,18360,NS,S,205
-8260498.3345,4973511.6959,12472,Essex,16TH AVE AT SOUTH 13TH ST,In,40.73624,-74.20531,1,NEWARK,19165,NS,E,109
-8258553.314,4977320.2886,12473,Essex,ROSEVILLE AVE AT 4TH AVE,In,40.76213,-74.18782,34,NEWARK,18875,NS,S,204
-8257839.5699,4971139.4825,12474,Essex,BROAD ST AT WRIGHT ST,Ou,40.72008,-74.18146,62,NEWARK,18360,NS,S,205
-8260187.935,4973417.5136,12475,Essex,16TH AVE AT SOUTH 10TH ST,In,40.73561,-74.20252,1,NEWARK,19166,NS,E,105
-8258553.314,4977320.2886,12476,Essex,ROSEVILLE AVE AT 4TH AVE,In,40.76213,-74.18782,96,NEWARK,18875,NS,S,204
-8259897.791,4973331.7047,12477,Essex,16TH AVE AT SOUTH 7TH ST,In,40.73503,-74.19991,1,NEWARK,19167,NS,E,107
-8258698.4599,4977003.9671,12478,Essex,ROSEVILLE AVE AT PARK AVE,In,40.75999,-74.18916,34,NEWARK,18876,NS,S,204
-8259384.6459,4973182.7222,12479,Essex,16TH AVE AT BERGEN ST,In,40.73402,-74.1953,1,NEWARK,19168,NS,E,106
-8258698.4599,4977003.9671,12480,Essex,ROSEVILLE AVE AT PARK AVE,In,40.75999,-74.18916,96,NEWARK,18876,NS,S,204
-8259501.8929,4973242.8263,12481,Essex,16TH AVE AT CAMDEN ST,Ou,40.73436,-74.19638,1,NEWARK,19169,FS,W,287
-8258842.3166,4976594.8225,12482,Essex,ROSEVILLE AVE AT 6TH AVE W,In,40.7572,-74.19043,34,NEWARK,18877,FS,S,196
-8259762.9829,4973318.7385,12483,Essex,16TH AVE AT 6TH ST,Ou,40.73489,-74.19872,1,NEWARK,19170,NS,W,287
-8258842.3166,4976594.8225,12484,Essex,ROSEVILLE AVE AT 6TH AVE W,In,40.7572,-74.19043,96,NEWARK,18877,FS,S,196
-8259859.0927,4973345.5583,12485,Essex,16TH AVE AT SOUTH 7TH ST,Ou,40.73508,-74.19958,1,NEWARK,19171,NS,W,285
-8260133.1728,4973429.112,12486,Essex,16TH AVE AT SOUTH 10TH ST,Ou,40.73563,-74.20205,1,NEWARK,19172,NS,W,287
-8260463.884,4973525.6703,12487,Essex,16TH AVE AT SOUTH 13TH ST,Ou,40.73629,-74.20502,1,NEWARK,19173,NS,W,287
-8260763.5992,4973614.716,12488,Essex,16TH AVE AT SOUTH 16TH ST,Ou,40.7369,-74.20771,1,NEWARK,19174,NS,W,286
-8261016.7554,4973686.4204,12489,Essex,16TH AVE AT 18TH ST,Ou,40.7374,-74.20998,1,NEWARK,19175,FS,W,287
-8263533.0856,4974069.4614,12490,Essex,18TH AVE AT MEAD ST,In,40.74005,-74.23256,1,NEWARK,19178,NS,E,115
-8263533.0856,4974069.4614,12491,Essex,18TH AVE AT MEAD ST,In,40.74005,-74.23256,361,NEWARK,19178,NS,E,115
-8263368.6409,4973997.3167,12492,Essex,18TH AVE AT STUYVESANT AVE,In,40.73955,-74.23109,1,NEWARK,19179,NS,E,113
-8263368.6409,4973997.3167,12493,Essex,18TH AVE AT STUYVESANT AVE,In,40.73955,-74.23109,361,NEWARK,19179,NS,E,113
-8263114.1552,4973920.2282,12494,Essex,18TH AVE AT SUNSET AVE,In,40.73905,-74.2288,1,NEWARK,19180,NS,E,105
-8263114.1552,4973920.2282,12495,Essex,18TH AVE AT SUNSET AVE,In,40.73905,-74.2288,361,NEWARK,19180,NS,E,105
-8261261.8542,4973118.9351,12496,Essex,18TH AVE AT SOUTH 19TH ST,In,40.73359,-74.21216,361,NEWARK,19182,NS,E,107
-8261064.0173,4973062.4553,12497,Essex,18TH AVE AT SOUTH 17TH ST,In,40.73319,-74.21039,361,NEWARK,19183,NS,E,106
-8260871.2258,4973005.842,12498,Essex,18TH AVE AT SOUTH 15TH ST,In,40.7328,-74.20866,361,NEWARK,19184,NS,E,106
-8260659.3893,4972945.3944,12499,Essex,18TH AVE AT SOUTH 13TH ST,In,40.73238,-74.20676,361,NEWARK,19185,NS,E,107
-8260165.7166,4972799.3428,12500,Essex,18TH AVE AT KENT ST,In,40.73142,-74.20231,5,NEWARK,19186,NS,E,108
-8358564.9612,4831989.0364,12501,Gloucester,EGG HARBOR RD 335' W OF GRENLOCH-HURFVILLE RD,Ou,39.76595,-75.08627,463,WASHINGTON TWP,19992,MB,W,332
-8359049.4303,4832879.8354,12502,Gloucester,EGG HARBOR RD AT MOUNT PLEASANT WAY,Ou,39.77211,-75.0906,463,WASHINGTON TWP,19993,NS,W,332
-8359282.6879,4833304.2803,12503,Gloucester,EGG HARBOR RD AT LONG BOW DR,Ou,39.77503,-75.09272,463,WASHINGTON TWP,19994,FS,W,331
-8359723.6489,4833921.7411,12504,Gloucester,EGG HARBOR RD AT COUNTY HOUSE RD,In,39.77932,-75.09664,408,WASHINGTON TWP,19995,FS,W,318
-8359723.6489,4833921.7411,12505,Gloucester,EGG HARBOR RD AT COUNTY HOUSE RD,In,39.77932,-75.09664,463,WASHINGTON TWP,19995,FS,W,318
-8360178.5049,4834423.8678,12506,Gloucester,EGG HARBOR RD AT RONALD LANE,In,39.78279,-75.10072,408,WASHINGTON TWP,19996,FS,W,319
-8360178.5049,4834423.8678,12507,Gloucester,EGG HARBOR RD AT RONALD LANE,In,39.78279,-75.10072,463,WASHINGTON TWP,19996,FS,W,319
-8360152.9903,4834359.1954,12508,Gloucester,EGG HARBOR RD AT RONALD LANE,In,39.78231,-75.10054,408,WASHINGTON TWP,19997,NS,E,139
-8360152.9903,4834359.1954,12509,Gloucester,EGG HARBOR RD AT RONALD LANE,In,39.78231,-75.10054,463,WASHINGTON TWP,19997,NS,E,139
-8359771.7217,4833939.6313,12510,Gloucester,EGG HARBOR RD 135' W OF COUNTY HOUSE RD.,In,39.77941,-75.09712,408,WASHINGTON TWP,19998,MB,E,138
-8359771.7217,4833939.6313,12511,Gloucester,EGG HARBOR RD 135' W OF COUNTY HOUSE RD.,In,39.77941,-75.09712,463,WASHINGTON TWP,19998,MB,E,138
-8359254.2605,4833203.4379,12512,Gloucester,EGG HARBOR RD AT LONG BOW DR,In,39.77434,-75.09245,463,WASHINGTON TWP,19999,FS,E,152
-8359091.1367,4832906.621,12513,Gloucester,EGG HARBOR RD AT SADDLEBROOK DR,In,39.77228,-75.09101,463,WASHINGTON TWP,20000,NS,E,152
-8358531.1217,4831867.863,12514,Gloucester,EGG HARBOR RD AT GRENLOCH-HURFVILLE RD,In,39.7651,-75.086,463,WASHINGTON TWP,20001,NS,E,153
-8358346.0105,4831277.707,12515,Gloucester,EGG HARBOR RD AT GOLFVIEW DR,In,39.76103,-75.08432,463,WASHINGTON TWP,20002,NS,E,149
-8357981.0281,4830657.1835,12516,Gloucester,EGG HARBOR RD AT TALON CT,In,39.75675,-75.08103,463,WASHINGTON TWP,20003,NS,E,149
-8357677.9973,4830165.0584,12517,Gloucester,EGG HARBOR RD AT BENTLY DR,In,39.75334,-75.07833,463,WASHINGTON TWP,20004,FS,E,147
-8357307.8102,4829559.2666,12518,Gloucester,EGG HARBOR RD AT GREENTREE RD,In,39.74915,-75.07502,463,WASHINGTON TWP,20005,FS,E,149
-8357055.4726,4829125.0619,12519,Gloucester,EGG HARBOR RD AT PEMBROOK DR,In,39.74618,-75.07269,463,WASHINGTON TWP,20006,NS,E,151
-8356859.6824,4828806.8045,12520,Gloucester,EGG HARBOR RD AT HEATHER RD,In,39.74396,-75.07098,463,WASHINGTON TWP,20007,NS,E,150
-8354472.0664,4826527.6307,12521,Gloucester,FRIES MILL RD AT LORNE RD,In,39.72823,-75.0495,463,WASHINGTON TWP,20008,NS,N,10
-8354401.7213,4826957.3846,12522,Gloucester,FRIES MILL RD 145' S OF WATSON DR.,In,39.73119,-75.0488,463,WASHINGTON TWP,20009,MB,N,10
-8354418.761,4827002.2618,12523,Gloucester,FRIES MILL RD AT WHITE BIRCH RD,Ou,39.73151,-75.04903,463,WASHINGTON TWP,20011,FS,S,188
-8354486.7848,4826579.5496,12524,Gloucester,FRIES MILL RD AT LORNE RD,Ou,39.72859,-75.04964,463,WASHINGTON TWP,20012,NS,S,193
-8355271.0247,4826608.9,12525,Gloucester,HURFVILLE-CROSS KEYS RD AT BRIDGE DR,Ou,39.72876,-75.05671,463,WASHINGTON TWP,20014,NS,W,310
-8356050.0929,4827227.4679,12526,Gloucester,HURFVILLE-CROSS KEYS RD AT EGG HARBOR RD,Ou,39.73307,-75.06367,463,WASHINGTON TWP,20015,FS,W,308
-8356408.1743,4827491.3964,12527,Gloucester,JFK HOSPITAL,Ou,39.73489,-75.06689,463,WASHINGTON TWP,20016,FS,W,307
-8356768.2618,4827755.6308,12528,Gloucester,HURFVILLE-CROSS KEYS RD AT ALTAIR DR,Ou,39.73672,-75.07012,463,WASHINGTON TWP,20017,NS,W,308
-8357084.0258,4827987.8381,12529,Gloucester,HURFVILLE-CROSS KEYS RD AT WILKSHIRE SQ,Ou,39.73831,-75.07297,463,WASHINGTON TWP,20018,NS,W,306
-8357130.3789,4827991.6716,12530,Gloucester,HURFVILLE-CROSS KEYS RD AT WILKSHIRE SQ,In,39.7383,-75.07342,463,WASHINGTON TWP,20019,NS,E,126
-8356763.9227,4827722.1987,12531,Gloucester,HURFVILLE-CROSS KEYS RD AT ALTAIR DR,In,39.73647,-75.0701,463,WASHINGTON TWP,20020,FS,E,128
-8259789.0714,4972693.8494,12532,Essex,18TH AVE AT MUHAMMED ALI BLVD,In,40.7307,-74.19893,5,NEWARK,19187,NS,E,106
-8243638.1629,4970717.6882,12533,Hudson,GRAND ST AT BATES ST,Ou,40.71721,-74.05386,86,JERSEY CITY,20768,NS,W,276
-8249478.4884,4966501.8206,12534,Hudson,JFK BLVD AT 54TH ST,In,40.68851,-74.10637,10,BAYONNE,20403,FS,N,32
-8356327.3007,4827401.1831,12535,Gloucester,JFK HOSPITAL,In,39.73426,-75.06617,463,WASHINGTON TWP,20021,FS,E,127
-8356017.2216,4827173.3208,12536,Gloucester,HURFVILLE-CROSS KEYS RD AT EGG HARBOR RD,In,39.73268,-75.06339,463,WASHINGTON TWP,20022,NS,E,127
-8355274.0264,4826580.5345,12537,Gloucester,HURFVILLE-CROSS KEYS RD AT BRIDGE DR,In,39.72858,-75.05672,463,WASHINGTON TWP,20023,FS,E,130
-8352225.8888,4824293.5455,12538,Gloucester,HURFVILLE-CROSS KEYS RD 50' W OF TUCKAHOE RD,Ou,39.71281,-75.0293,400,WASHINGTON TWP,20024,MB,E,136
-8352225.8888,4824293.5455,12539,Gloucester,HURFVILLE-CROSS KEYS RD 50' W OF TUCKAHOE RD,Ou,39.71281,-75.0293,463,WASHINGTON TWP,20024,MB,E,136
-8354718.0632,4833193.8476,12540,Gloucester,RT-168 AT SICKLERVILLE RD,In,39.77427,-75.05171,400,WASHINGTON TWP,20026,FS,N,345
-8354799.7314,4833579.5024,12541,Gloucester,RT-168 AT WILSON RD,In,39.77693,-75.05246,400,WASHINGTON TWP,20027,NS,N,349
-8354819.4156,4833491.714,12542,Gloucester,RT-168 AT WILSON RD,Ou,39.77633,-75.0526,400,WASHINGTON TWP,20028,FS,S,168
-8354695.5757,4833003.01,12543,Gloucester,RT-168 AT SICKLERVILLE RD,Ou,39.77296,-75.05148,400,WASHINGTON TWP,20029,FS,S,161
-8354695.5757,4833003.01,12544,Gloucester,RT-168 AT SICKLERVILLE RD,Ou,39.77296,-75.05148,403,WASHINGTON TWP,20029,FS,S,161
-8352336.9535,4824825.7782,12545,Gloucester,TUCKAHOE RD AT UA THEATER SOUTH ENTRANCE,In,39.71647,-75.03033,400,WASHINGTON TWP,20030,FS,N,352
-8352336.9535,4824825.7782,12546,Gloucester,TUCKAHOE RD AT UA THEATER SOUTH ENTRANCE,In,39.71647,-75.03033,463,WASHINGTON TWP,20030,FS,N,352
-8352476.6919,4825746.5279,12547,Gloucester,TUCKAHOE RD AT STRAND AVE,In,39.72283,-75.0316,400,WASHINGTON TWP,20031,NS,N,351
-8352476.6919,4825746.5279,12548,Gloucester,TUCKAHOE RD AT STRAND AVE,In,39.72283,-75.0316,463,WASHINGTON TWP,20031,NS,N,351
-8352513.2723,4825981.0214,12549,Gloucester,TUCKAHOE RD AT EVERGREEN AVE,In,39.72445,-75.03193,400,WASHINGTON TWP,20032,NS,N,351
-8352513.2723,4825981.0214,12550,Gloucester,TUCKAHOE RD AT EVERGREEN AVE,In,39.72445,-75.03193,463,WASHINGTON TWP,20032,NS,N,351
-8352586.6629,4826441.8655,12551,Gloucester,TUCKAHOE RD AT ARDMORE AVE,In,39.72764,-75.03254,400,WASHINGTON TWP,20033,NS,N,352
-8352586.6629,4826441.8655,12552,Gloucester,TUCKAHOE RD AT ARDMORE AVE,In,39.72764,-75.03254,403,WASHINGTON TWP,20033,NS,N,352
-8352586.6629,4826441.8655,12553,Gloucester,TUCKAHOE RD AT ARDMORE AVE,In,39.72764,-75.03254,463,WASHINGTON TWP,20033,NS,N,352
-8352617.7695,4826493.1674,12554,Gloucester,TUCKAHOE RD AT ARDMORE AVE,Ou,39.72799,-75.03286,400,WASHINGTON TWP,20034,NS,S,173
-8352617.7695,4826493.1674,12555,Gloucester,TUCKAHOE RD AT ARDMORE AVE,Ou,39.72799,-75.03286,403,WASHINGTON TWP,20034,NS,S,173
-8352617.7695,4826493.1674,12556,Gloucester,TUCKAHOE RD AT ARDMORE AVE,Ou,39.72799,-75.03286,463,WASHINGTON TWP,20034,NS,S,173
-8352538.3955,4825987.4133,12557,Gloucester,TUCKAHOE RD AT EVERGREEN AVE,Ou,39.7245,-75.03211,400,WASHINGTON TWP,20035,NS,S,171
-8352538.3955,4825987.4133,12558,Gloucester,TUCKAHOE RD AT EVERGREEN AVE,Ou,39.7245,-75.03211,463,WASHINGTON TWP,20035,NS,S,171
-8352506.826,4825783.9497,12559,Gloucester,TUCKAHOE RD AT AMERICAN BLVD,Ou,39.72309,-75.03186,400,WASHINGTON TWP,20036,NS,S,171
-8352506.826,4825783.9497,12560,Gloucester,TUCKAHOE RD AT AMERICAN BLVD,Ou,39.72309,-75.03186,463,WASHINGTON TWP,20036,NS,S,171
-8352359.8554,4824818.1343,12561,Gloucester,TUCKAHOE RD AT UA THEATER NORTH ENTRANCE,Ou,39.71642,-75.03051,400,WASHINGTON TWP,20037,FS,S,172
-8264950.4852,4980056.2494,12562,Essex,MT PLEASANT AVE AT RANDOLPH PL,In,40.78079,-74.24529,71,WEST ORANGE TWP,19475,FS,E,115
-8264798.9109,4979987.4186,12563,Essex,MT PLEASANT AVE AT LONGVIEW ST,In,40.78032,-74.24393,71,WEST ORANGE TWP,19476,NS,E,115
-8264424.988,4979840.4133,12564,Essex,MT PLEASANT AVE AT GASTON ST,In,40.77929,-74.24059,71,WEST ORANGE TWP,19477,FS,E,109
-8264424.988,4979840.4133,12565,Essex,MT PLEASANT AVE AT GASTON ST,In,40.77929,-74.24059,73,WEST ORANGE TWP,19477,FS,E,109
-8264424.988,4979840.4133,12566,Essex,MT PLEASANT AVE AT GASTON ST,In,40.77929,-74.24059,79,WEST ORANGE TWP,19477,FS,E,109
-8264440.0992,4979871.5319,12567,Essex,MT PLEASANT AVE AT GASTON ST,Ou,40.77945,-74.24075,71,WEST ORANGE TWP,19478,NS,W,289
-8264440.0992,4979871.5319,12568,Essex,MT PLEASANT AVE AT GASTON ST,Ou,40.77945,-74.24075,73,WEST ORANGE TWP,19478,NS,W,289
-8264440.0992,4979871.5319,12569,Essex,MT PLEASANT AVE AT GASTON ST,Ou,40.77945,-74.24075,79,WEST ORANGE TWP,19478,NS,W,289
-8264838.9146,4980032.5649,12570,Essex,MT PLEASANT AVE AT BROOKSIDE RD,Ou,40.78056,-74.24433,71,WEST ORANGE TWP,19479,NS,W,294
-8265191.3636,4980194.5645,12571,Essex,MT PLEASANT AVE AT GREENTREE RD,Ou,40.78164,-74.24751,71,WEST ORANGE TWP,19480,NS,W,295
-8265416.5703,4980308.1381,12572,Essex,MT PLEASANT AVE AT HIGHLAND PL,Ou,40.78244,-74.24952,71,WEST ORANGE TWP,19481,NS,W,300
-8265562.2472,4980696.2895,12573,Essex,MT PLEASANT AVE AT BYRNE RD,Ou,40.7851,-74.25084,71,WEST ORANGE TWP,19482,NS,W,346
-8265615.5728,4980903.918,12574,Essex,MT PLEASANT AVE AT JONES PL,Ou,40.78651,-74.25132,71,WEST ORANGE TWP,19483,NS,W,342
-8265971.2899,4981090.9678,12575,Essex,MT PLEASANT AVE AT RIDGE RD,Ou,40.78776,-74.25449,71,WEST ORANGE TWP,19484,FS,W,279
-8267970.5634,4981647.5418,12576,Essex,MT PLEASANT AVE AT CAROLINA AVE,Ou,40.79154,-74.27242,71,WEST ORANGE TWP,19485,FS,W,243
-8268640.3012,4981497.5926,12577,Essex,MT PLEASANT AVE AT SUMMIT ST,Ou,40.79051,-74.2785,71,WEST ORANGE TWP,19486,FS,W,304
-8268933.4915,4981703.832,12578,Essex,MT PLEASANT AVE AT ELLISON AVE,Ou,40.79193,-74.28112,71,WEST ORANGE TWP,19487,NS,W,305
-8269172.203,4981877.9183,12579,Essex,MT PLEASANT AVE AT MERKLIN AVE,Ou,40.79311,-74.28327,71,WEST ORANGE TWP,19488,NS,W,307
-8269528.9385,4982039.7307,12580,Essex,MT PLEASANT AVE AT CRESTMONT RD,Ou,40.79421,-74.28646,71,WEST ORANGE TWP,19489,FS,W,292
-8270853.7956,4978407.6679,12581,Essex,NORTHFIELD AVE AT DOGWOOD RD,In,40.76953,-74.29835,73,WEST ORANGE TWP,19490,NS,E,123
-8270514.9868,4978198.1903,12582,Essex,NORTHFIELD AVE OPP. VIZCAYA BLVD,In,40.7681,-74.29531,73,WEST ORANGE TWP,19491,MB,E,121
-8270260.4988,4978038.7183,12583,Essex,NORTHFIELD AVE AT ASPEN RD,In,40.76702,-74.29302,73,WEST ORANGE TWP,19492,FS,E,122
-8269216.77,4978390.6434,12584,Essex,NORTHFIELD AVE AT WARNICK LN,In,40.76943,-74.28364,73,WEST ORANGE TWP,19493,FS,E,80
-8268886.9744,4978413.756,12585,Essex,NORTHFIELD AVE AT ZOO AND ARENA LOOP,In,40.7696,-74.28068,73,WEST ORANGE TWP,19494,TM,E,81
-8268518.3947,4978493.1569,12586,Essex,NORTHFIELD AVE AT SHERIDAN AVE,In,40.77015,-74.27737,73,WEST ORANGE TWP,19495,FS,E,82
-8268067.0487,4978531.1901,12587,Essex,NORTHFIELD AVE AT ROCK SPRING AVE,In,40.77043,-74.27331,73,WEST ORANGE TWP,19496,FS,E,90
-8267291.1123,4978902.9329,12588,Essex,NORTHFIELD AVE AT RIDGEWAY AVE,In,40.77295,-74.26636,73,WEST ORANGE TWP,19497,FS,E,70
-8266640.1015,4979134.5885,12589,Essex,NORTHFIELD AVE AT PROSPECT AVE,In,40.77452,-74.26052,73,WEST ORANGE TWP,19498,FS,E,60
-8266481.4761,4979284.2471,12590,Essex,NORTHFIELD AVE AT BRANDFORD AVE,In,40.77551,-74.25908,73,WEST ORANGE TWP,19499,NS,E,42
-8265538.8504,4979410.9988,12591,Essex,NORTHFIELD AVE AT COLONY DR,In,40.77636,-74.2506,73,WEST ORANGE TWP,19500,FS,E,107
-8265413.9065,4979370.7991,12592,Essex,NORTHFIELD AVE AT BEVERLY RD,In,40.77608,-74.24948,73,WEST ORANGE TWP,19501,NS,E,106
-8264783.619,4979300.8995,12593,Essex,NORTHFIELD AVE AT OLD NORTHFIELD RD,In,40.77563,-74.24382,73,WEST ORANGE TWP,19503,NS,E,75
-8264414.8333,4979392.3376,12594,Essex,NORTHFIELD AVE AT WHEELER ST,In,40.77627,-74.24051,73,WEST ORANGE TWP,19504,FS,E,79
-8264446.6144,4979411.174,12595,Essex,NORTHFIELD AVE AT WHEELER ST,Ou,40.77633,-74.24078,73,WEST ORANGE TWP,19505,NS,W,261
-8264859.8454,4979303.9026,12596,Essex,NORTHFIELD AVE AT HUTTON AVE,Ou,40.77559,-74.24448,73,WEST ORANGE TWP,19506,FS,W,252
-8265178.968,4979317.8954,12597,Essex,NORTHFIELD AVE AT SETON HALL PREP DR,Ou,40.77572,-74.24737,73,WEST ORANGE TWP,19507,FS,W,288
-8265462.1473,4979410.959,12598,Essex,NORTHFIELD AVE AT LINDEN AVE,Ou,40.77634,-74.24992,73,WEST ORANGE TWP,19508,FS,W,289
-8265798.5752,4979518.6559,12599,Essex,NORTHFIELD AVE AT GREGORY AVE,Ou,40.7771,-74.25293,73,WEST ORANGE TWP,19509,FS,W,287
-8266410.818,4979422.1822,12600,Essex,NORTHFIELD AVE AT GRANDVIEW AVE,Ou,40.77641,-74.25839,73,WEST ORANGE TWP,19510,NS,W,222
-8266745.7086,4979132.1708,12601,Essex,NORTHFIELD AVE AT PROSPECT AVE,Ou,40.77442,-74.26142,73,WEST ORANGE TWP,19511,FS,W,252
-8267467.2286,4978882.5862,12602,Essex,NORTHFIELD AVE AT RIDGEWAY AVE,Ou,40.77272,-74.2679,73,WEST ORANGE TWP,19512,NS,W,251
-8268157.9969,4978575.6707,12603,Essex,NORTHFIELD AVE AT ROCK SPRING AVE,Ou,40.77063,-74.27413,73,WEST ORANGE TWP,19513,FS,W,272
-8268546.5474,4978530.2703,12604,Essex,NORTHFIELD AVE AT SHERIDAN AVE,Ou,40.77032,-74.27761,73,WEST ORANGE TWP,19514,NS,W,264
-8269235.3166,4978426.4263,12605,Essex,NORTHFIELD AVE AT WARNICK LN,Ou,40.7696,-74.28379,73,WEST ORANGE TWP,19515,NS,W,260
-8270187.7634,4978022.8303,12606,Essex,NORTHFIELD AVE AT WOODS END RD,Ou,40.76692,-74.29236,73,WEST ORANGE TWP,19516,FS,W,300
-8270592.8773,4978273.9373,12607,Essex,NORTHFIELD AVE AT VIZCAYA BLVD,Ou,40.76864,-74.29599,73,WEST ORANGE TWP,19517,FS,W,301
-8267613.7118,4981869.0129,12608,Essex,PLEASANT VALLEY WAY AT MT PLEASANT AVE,In,40.79309,-74.26926,71,WEST ORANGE TWP,19519,FS,N,26
-8267485.0891,4982238.2296,12609,Essex,PLEASANT VALLEY WAY AT ELMWOOD AVE,In,40.7956,-74.2681,71,WEST ORANGE TWP,19520,NS,N,28
-8267309.6324,4982575.0987,12610,Essex,PLEASANT VALLEY WAY 335'N OF BUCKINGHAM RD,In,40.79786,-74.26646,71,WEST ORANGE TWP,19521,MB,N,34
-8267191.3855,4982803.0378,12611,Essex,PLEASANT VALLEY WAY AT BELLE TERRE RD,In,40.79944,-74.26549,71,WEST ORANGE TWP,19522,FS,N,8
-8267143.2078,4983053.2847,12612,Essex,PLEASANT VALLEY WAY AT WESSMAN DR,Ou,40.80114,-74.26503,29,WEST ORANGE TWP,19523,FS,N,17
-8267143.2078,4983053.2847,12613,Essex,PLEASANT VALLEY WAY AT WESSMAN DR,Ou,40.80114,-74.26503,71,WEST ORANGE TWP,19523,FS,N,17
-8267082.0977,4983254.8919,12614,Essex,PLEASANT VALLEY WAY AT HOOPER AVE,Ou,40.80251,-74.26448,29,WEST ORANGE TWP,19524,NS,N,15
-8267082.0977,4983254.8919,12615,Essex,PLEASANT VALLEY WAY AT HOOPER AVE,Ou,40.80251,-74.26448,71,WEST ORANGE TWP,19524,NS,N,15
-8266908.2075,4983612.7897,12616,Essex,PLEASANT VALLEY WAY AT ALISA PL,Ou,40.80494,-74.2629,29,WEST ORANGE TWP,19525,FS,N,29
-8266908.2075,4983612.7897,12617,Essex,PLEASANT VALLEY WAY AT ALISA PL,Ou,40.80494,-74.2629,71,WEST ORANGE TWP,19525,FS,N,29
-8266768.5247,4983934.2744,12618,Essex,PLEASANT VALLEY WAY AT STANFORD AVE,Ou,40.80713,-74.26166,29,WEST ORANGE TWP,19526,FS,N,20
